"","food.web","interaction","consumer","resource","mass","Genus","Family","Order","Class","Phylum","Kingdom","sp"
"1127",40,1,1513,774,1.333964254,"Agriotes","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Agriotes sp. (juv)"
"1128",33,1,1513,774,1.333964254,"Agriotes","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Agriotes sp. (juv)"
"1129",48,1,1513,774,1.333964254,"Agriotes","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Agriotes sp. (juv)"
"1130",21,1,1513,774,1.333964254,"Agriotes","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Agriotes sp. (juv)"
"1131",33,1,758,774,1.333964254,"Agriotes","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Agriotes sp. (juv)"
"1132",37,1,758,774,1.333964254,"Agriotes","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Agriotes sp. (juv)"
"1133",16,1,1516,774,1.333964254,"Agriotes","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Agriotes sp. (juv)"
"1134",24,1,1516,774,1.333964254,"Agriotes","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Agriotes sp. (juv)"
"1135",21,1,1516,774,1.333964254,"Agriotes","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Agriotes sp. (juv)"
"1136",16,1,1517,774,1.333964254,"Agriotes","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Agriotes sp. (juv)"
"1137",24,1,1517,774,1.333964254,"Agriotes","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Agriotes sp. (juv)"
"1138",21,1,1517,774,1.333964254,"Agriotes","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Agriotes sp. (juv)"
"1139",40,1,1517,774,1.333964254,"Agriotes","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Agriotes sp. (juv)"
"1140",30,1,1517,774,1.333964254,"Agriotes","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Agriotes sp. (juv)"
"1141",30,1,1518,774,1.333964254,"Agriotes","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Agriotes sp. (juv)"
"1142",21,1,1518,774,1.333964254,"Agriotes","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Agriotes sp. (juv)"
"1143",16,1,1518,774,1.333964254,"Agriotes","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Agriotes sp. (juv)"
"1144",24,1,1518,774,1.333964254,"Agriotes","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Agriotes sp. (juv)"
"1145",21,1,1519,774,1.333964254,"Agriotes","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Agriotes sp. (juv)"
"1146",21,1,1520,774,1.333964254,"Agriotes","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Agriotes sp. (juv)"
"1147",30,1,1520,774,1.333964254,"Agriotes","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Agriotes sp. (juv)"
"1148",33,1,1520,774,1.333964254,"Agriotes","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Agriotes sp. (juv)"
"1149",21,1,1521,774,1.333964254,"Agriotes","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Agriotes sp. (juv)"
"1150",24,1,1521,774,1.333964254,"Agriotes","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Agriotes sp. (juv)"
"1151",40,1,1523,774,1.333964254,"Agriotes","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Agriotes sp. (juv)"
"1152",37,1,1526,774,1.333964254,"Agriotes","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Agriotes sp. (juv)"
"1153",16,1,1526,774,1.333964254,"Agriotes","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Agriotes sp. (juv)"
"1154",24,1,1526,774,1.333964254,"Agriotes","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Agriotes sp. (juv)"
"1155",21,1,1526,774,1.333964254,"Agriotes","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Agriotes sp. (juv)"
"1156",30,1,1526,774,1.333964254,"Agriotes","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Agriotes sp. (juv)"
"1157",48,1,1526,774,1.333964254,"Agriotes","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Agriotes sp. (juv)"
"1158",30,1,1527,774,1.333964254,"Agriotes","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Agriotes sp. (juv)"
"1159",24,1,1527,774,1.333964254,"Agriotes","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Agriotes sp. (juv)"
"1160",30,1,1531,774,1.333964254,"Agriotes","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Agriotes sp. (juv)"
"1161",33,1,1531,774,1.333964254,"Agriotes","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Agriotes sp. (juv)"
"1162",16,1,1532,774,1.333964254,"Agriotes","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Agriotes sp. (juv)"
"1163",33,1,1532,774,1.333964254,"Agriotes","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Agriotes sp. (juv)"
"1164",30,1,1545,774,1.333964254,"Agriotes","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Agriotes sp. (juv)"
"1165",21,1,1551,774,1.333964254,"Agriotes","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Agriotes sp. (juv)"
"1166",21,1,1552,774,1.333964254,"Agriotes","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Agriotes sp. (juv)"
"1167",37,1,1556,774,1.333964254,"Agriotes","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Agriotes sp. (juv)"
"1168",33,1,1557,774,1.333964254,"Agriotes","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Agriotes sp. (juv)"
"1169",33,1,1560,774,1.333964254,"Agriotes","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Agriotes sp. (juv)"
"1170",40,1,1573,774,1.333964254,"Agriotes","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Agriotes sp. (juv)"
"1171",26,1,778,676,0.006754651,"Entomobrya","Entomobryidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Entomobrya marginata/lanuginosa"
"1172",26,1,798,676,0.006754651,"Entomobrya","Entomobryidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Entomobrya marginata/lanuginosa"
"1173",34,1,800,676,0.006754651,"Entomobrya","Entomobryidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Entomobrya marginata/lanuginosa"
"1174",37,1,800,676,0.006754651,"Entomobrya","Entomobryidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Entomobrya marginata/lanuginosa"
"1175",33,1,800,676,0.006754651,"Entomobrya","Entomobryidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Entomobrya marginata/lanuginosa"
"1176",33,1,819,676,0.006754651,"Entomobrya","Entomobryidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Entomobrya marginata/lanuginosa"
"1177",26,1,835,676,0.006754651,"Entomobrya","Entomobryidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Entomobrya marginata/lanuginosa"
"1178",33,1,839,676,0.006754651,"Entomobrya","Entomobryidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Entomobrya marginata/lanuginosa"
"1179",34,1,839,676,0.006754651,"Entomobrya","Entomobryidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Entomobrya marginata/lanuginosa"
"1180",37,1,839,676,0.006754651,"Entomobrya","Entomobryidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Entomobrya marginata/lanuginosa"
"1181",26,1,839,676,0.006754651,"Entomobrya","Entomobryidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Entomobrya marginata/lanuginosa"
"1182",26,1,878,676,0.006754651,"Entomobrya","Entomobryidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Entomobrya marginata/lanuginosa"
"1183",37,1,878,676,0.006754651,"Entomobrya","Entomobryidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Entomobrya marginata/lanuginosa"
"1184",26,1,880,676,0.006754651,"Entomobrya","Entomobryidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Entomobrya marginata/lanuginosa"
"1185",34,1,883,676,0.006754651,"Entomobrya","Entomobryidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Entomobrya marginata/lanuginosa"
"1186",37,1,883,676,0.006754651,"Entomobrya","Entomobryidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Entomobrya marginata/lanuginosa"
"1187",33,1,883,676,0.006754651,"Entomobrya","Entomobryidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Entomobrya marginata/lanuginosa"
"1188",33,1,919,676,0.006754651,"Entomobrya","Entomobryidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Entomobrya marginata/lanuginosa"
"1189",26,1,919,676,0.006754651,"Entomobrya","Entomobryidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Entomobrya marginata/lanuginosa"
"1190",26,1,921,676,0.006754651,"Entomobrya","Entomobryidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Entomobrya marginata/lanuginosa"
"1191",37,1,924,676,0.006754651,"Entomobrya","Entomobryidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Entomobrya marginata/lanuginosa"
"1192",33,1,924,676,0.006754651,"Entomobrya","Entomobryidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Entomobrya marginata/lanuginosa"
"1193",26,1,924,676,0.006754651,"Entomobrya","Entomobryidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Entomobrya marginata/lanuginosa"
"1194",37,1,925,676,0.006754651,"Entomobrya","Entomobryidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Entomobrya marginata/lanuginosa"
"1195",33,1,925,676,0.006754651,"Entomobrya","Entomobryidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Entomobrya marginata/lanuginosa"
"1196",34,1,925,676,0.006754651,"Entomobrya","Entomobryidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Entomobrya marginata/lanuginosa"
"1197",37,1,927,676,0.006754651,"Entomobrya","Entomobryidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Entomobrya marginata/lanuginosa"
"1198",33,1,927,676,0.006754651,"Entomobrya","Entomobryidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Entomobrya marginata/lanuginosa"
"1199",26,1,927,676,0.006754651,"Entomobrya","Entomobryidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Entomobrya marginata/lanuginosa"
"1200",34,1,927,676,0.006754651,"Entomobrya","Entomobryidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Entomobrya marginata/lanuginosa"
"1201",37,1,928,676,0.006754651,"Entomobrya","Entomobryidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Entomobrya marginata/lanuginosa"
"1202",34,1,928,676,0.006754651,"Entomobrya","Entomobryidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Entomobrya marginata/lanuginosa"
"1203",37,1,1087,676,0.006754651,"Entomobrya","Entomobryidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Entomobrya marginata/lanuginosa"
"1204",34,1,1095,676,0.006754651,"Entomobrya","Entomobryidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Entomobrya marginata/lanuginosa"
"1205",37,1,1095,676,0.006754651,"Entomobrya","Entomobryidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Entomobrya marginata/lanuginosa"
"1206",34,1,1096,676,0.006754651,"Entomobrya","Entomobryidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Entomobrya marginata/lanuginosa"
"1207",33,1,1112,676,0.006754651,"Entomobrya","Entomobryidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Entomobrya marginata/lanuginosa"
"1208",37,1,1115,676,0.006754651,"Entomobrya","Entomobryidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Entomobrya marginata/lanuginosa"
"1209",34,1,1116,676,0.006754651,"Entomobrya","Entomobryidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Entomobrya marginata/lanuginosa"
"1210",33,1,1117,676,0.006754651,"Entomobrya","Entomobryidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Entomobrya marginata/lanuginosa"
"1211",37,1,1126,676,0.006754651,"Entomobrya","Entomobryidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Entomobrya marginata/lanuginosa"
"1212",37,1,1213,676,0.006754651,"Entomobrya","Entomobryidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Entomobrya marginata/lanuginosa"
"1213",33,1,1213,676,0.006754651,"Entomobrya","Entomobryidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Entomobrya marginata/lanuginosa"
"1214",26,1,735,676,0.006754651,"Entomobrya","Entomobryidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Entomobrya marginata/lanuginosa"
"1215",26,1,1358,676,0.006754651,"Entomobrya","Entomobryidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Entomobrya marginata/lanuginosa"
"1216",26,1,736,676,0.006754651,"Entomobrya","Entomobryidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Entomobrya marginata/lanuginosa"
"1217",37,1,1371,676,0.006754651,"Entomobrya","Entomobryidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Entomobrya marginata/lanuginosa"
"1218",33,1,1371,676,0.006754651,"Entomobrya","Entomobryidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Entomobrya marginata/lanuginosa"
"1219",37,1,1372,676,0.006754651,"Entomobrya","Entomobryidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Entomobrya marginata/lanuginosa"
"1220",37,1,1394,676,0.006754651,"Entomobrya","Entomobryidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Entomobrya marginata/lanuginosa"
"1221",33,1,1394,676,0.006754651,"Entomobrya","Entomobryidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Entomobrya marginata/lanuginosa"
"1222",17,1,825,775,5.370979155,"Agriotes","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Agriotes sp."
"1223",17,1,846,775,5.370979155,"Agriotes","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Agriotes sp."
"1224",17,1,1198,775,5.370979155,"Agriotes","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Agriotes sp."
"1225",17,1,730,775,5.370979155,"Agriotes","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Agriotes sp."
"1226",17,1,1353,775,5.370979155,"Agriotes","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Agriotes sp."
"1227",17,1,738,775,5.370979155,"Agriotes","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Agriotes sp."
"1228",17,1,739,775,5.370979155,"Agriotes","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Agriotes sp."
"1229",17,1,740,775,5.370979155,"Agriotes","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Agriotes sp."
"1230",17,1,741,775,5.370979155,"Agriotes","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Agriotes sp."
"1231",17,1,757,775,5.370979155,"Agriotes","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Agriotes sp."
"1232",6,1,825,776,11.60101425,"Athous","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Athous haemorrhoidalis (juv)"
"1233",17,1,825,776,11.60101425,"Athous","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Athous haemorrhoidalis (juv)"
"1234",14,1,825,776,11.60101425,"Athous","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Athous haemorrhoidalis (juv)"
"1235",11,1,825,776,11.60101425,"Athous","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Athous haemorrhoidalis (juv)"
"1236",26,1,825,776,11.60101425,"Athous","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Athous haemorrhoidalis (juv)"
"1237",2,1,825,776,11.60101425,"Athous","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Athous haemorrhoidalis (juv)"
"1238",7,1,825,776,11.60101425,"Athous","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Athous haemorrhoidalis (juv)"
"1239",5,1,825,776,11.60101425,"Athous","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Athous haemorrhoidalis (juv)"
"1240",19,1,825,776,11.60101425,"Athous","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Athous haemorrhoidalis (juv)"
"1241",27,1,825,776,11.60101425,"Athous","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Athous haemorrhoidalis (juv)"
"1242",30,1,825,776,11.60101425,"Athous","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Athous haemorrhoidalis (juv)"
"1243",31,1,825,776,11.60101425,"Athous","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Athous haemorrhoidalis (juv)"
"1244",31,1,831,776,11.60101425,"Athous","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Athous haemorrhoidalis (juv)"
"1245",30,1,831,776,11.60101425,"Athous","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Athous haemorrhoidalis (juv)"
"1246",27,1,853,776,11.60101425,"Athous","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Athous haemorrhoidalis (juv)"
"1247",6,1,1178,776,11.60101425,"Athous","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Athous haemorrhoidalis (juv)"
"1248",40,1,1182,776,11.60101425,"Athous","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Athous haemorrhoidalis (juv)"
"1249",40,1,1183,776,11.60101425,"Athous","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Athous haemorrhoidalis (juv)"
"1250",40,1,1184,776,11.60101425,"Athous","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Athous haemorrhoidalis (juv)"
"1251",19,1,1198,776,11.60101425,"Athous","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Athous haemorrhoidalis (juv)"
"1252",40,1,1198,776,11.60101425,"Athous","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Athous haemorrhoidalis (juv)"
"1253",17,1,1198,776,11.60101425,"Athous","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Athous haemorrhoidalis (juv)"
"1254",27,1,1198,776,11.60101425,"Athous","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Athous haemorrhoidalis (juv)"
"1255",31,1,722,776,11.60101425,"Athous","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Athous haemorrhoidalis (juv)"
"1256",2,1,722,776,11.60101425,"Athous","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Athous haemorrhoidalis (juv)"
"1257",27,1,723,776,11.60101425,"Athous","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Athous haemorrhoidalis (juv)"
"1258",26,1,723,776,11.60101425,"Athous","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Athous haemorrhoidalis (juv)"
"1259",31,1,723,776,11.60101425,"Athous","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Athous haemorrhoidalis (juv)"
"1260",5,1,1240,776,11.60101425,"Athous","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Athous haemorrhoidalis (juv)"
"1261",11,1,1240,776,11.60101425,"Athous","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Athous haemorrhoidalis (juv)"
"1262",11,1,1248,776,11.60101425,"Athous","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Athous haemorrhoidalis (juv)"
"1263",11,1,1249,776,11.60101425,"Athous","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Athous haemorrhoidalis (juv)"
"1264",11,1,1250,776,11.60101425,"Athous","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Athous haemorrhoidalis (juv)"
"1265",5,1,1251,776,11.60101425,"Athous","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Athous haemorrhoidalis (juv)"
"1266",11,1,1251,776,11.60101425,"Athous","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Athous haemorrhoidalis (juv)"
"1267",2,1,1252,776,11.60101425,"Athous","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Athous haemorrhoidalis (juv)"
"1268",7,1,1254,776,11.60101425,"Athous","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Athous haemorrhoidalis (juv)"
"1269",6,1,1256,776,11.60101425,"Athous","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Athous haemorrhoidalis (juv)"
"1270",7,1,1257,776,11.60101425,"Athous","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Athous haemorrhoidalis (juv)"
"1271",11,1,726,776,11.60101425,"Athous","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Athous haemorrhoidalis (juv)"
"1272",2,1,726,776,11.60101425,"Athous","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Athous haemorrhoidalis (juv)"
"1273",31,1,726,776,11.60101425,"Athous","Elateridae","Coleoptera","Insecta","Arthropoda","Animalia","Athous haemorrhoidalis (juv)"
