Class,Family,Order,Group,Collection_Method,Plant,Date_Collected,Island,Site,Working_Name,Species_Name,Stage,Sex,Length_mm,Width_mm,Height_mm,Shape,Pi,Volume_mm3,Volume_ml,Mass_g,Mass_mg,Total_Mass_mg,Difference_Mass_Wieght,Femur.length.mm,Femur.width.mm,Femur.height.mm,Tibia.length.mm,Tibia.width.mm,Tibia.height.mm,Scale_Weight_mg,Scale,Box.Number,Column,Row,Notes,Measurer,Femur_Vol_mm3,Femur_Vol_ml,Femur_Mass_g,Femur_Mass_mg,Tibia_Vol_mm3,Tibia_Vol_ml,Tibia_Mass_g,Tibia_Mass_mg
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.americana.Adult,Periplaneta_americana,Instars_VI_VII,,28.3,11,4.5,Ellipsoid,3.141592,733.4831922,0.733483192,0.806831511,806.8315114,806.8315114,10,,,,,,,892,METTLER AJ100,2,C,8,,RY,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.americana.Adult,Periplaneta_americana,Instars_VI_VII,,28.5,10.2,4.7,Ellipsoid,3.141592,715.3876223,0.715387622,0.786926385,786.9263845,786.9263845,22,,,,,,,1004.8,METTLER AJ100,2,C,7,,RY,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.americana.Adult,Periplaneta_americana,Instars_VI_VII,,29.5,11.5,5,Ellipsoid,3.141592,888.1542383,0.888154238,0.976969662,976.9696622,976.9696622,-19,,,,,,,820.5,,2,C,8,,IH,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.americana.Adult,Periplaneta_americana,Instars_VI_VII,,29.9,11.4,5,Ellipsoid,3.141592,892.3692076,0.892369208,0.981606128,981.6061284,981.6061284,22,,,,,,,1251.1,METTLER AJ100,2,E,1,,RY,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.americana.Adult,Periplaneta_americana,Adult,,30,15,6,Ellipsoid,3.141592,1413.7164,1.4137164,1.55508804,1555.08804,1555.08804,-29,,,,,,,1204,,2,E,1,,IH,,,,,,,,
Insecta,,Blattodea,Blattodea,Fogging,Cocos,14-Sep-16,Paradise,Cocos 1,Periplaneta.americana.Adult,Periplaneta_americana,Adult,,31.1,12,6,Ellipsoid,3.141592,1172.442134,1.172442134,1.289686348,1289.686348,1289.686348,-42,,,,,,,910,,2,A,1,,KP,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.americana.Adult,Periplaneta_americana,Adult,,31.2,12.4,7.7,Ellipsoid,3.141592,1559.787862,1.559787862,1.715766648,1715.766648,1715.766648,-1,,,,,,,1707.1,METTLER AJ100,2,G,1,,RY,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.americana.Adult,Periplaneta_americana,Adult,,31.2,12.2,6.2,Ellipsoid,3.141592,1235.676098,1.235676098,1.359243708,1359.243708,1359.243708,-16,,,,,,,1167.8,METTLER AJ100,2,D,4,,RY,,,,,,,,
Insecta,,Blattodea,Blattodea,Fogging,PF,28-Sep-16,Cooper,PF3,Periplaneta.americana.Adult,Periplaneta_americana,Adult,,32,13,4.8,Ellipsoid,3.141592,1045.521818,1.045521818,1.150073999,1150.073999,1150.073999,18,,,,,,,1400,,2,G,1,,KP,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.americana.Adult,Periplaneta_americana,Adult,,33,14,5.3,Ellipsoid,3.141592,1282.083695,1.282083695,1.410292065,1410.292065,1410.292065,15,,,,,,,1651,,2,D,9,,IH,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.americana.Adult,Periplaneta_americana,Adult,,33.1,11.2,5,Ellipsoid,3.141592,970.5424885,0.970542489,1.067596737,1067.596737,1067.596737,2,,,,,,,1085.3,METTLER AJ100,2,B,5,,RY,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.americana.Adult,Periplaneta_americana,Adult,,33.5,12,5.9,Ellipsoid,3.141592,1241.871318,1.241871318,1.366058449,1366.058449,1366.058449,3,,,,,,,1405.7,METTLER AJ100,2,D,9,,RY,,,,,,,,
Insecta,,Blattodea,Blattodea,macro,NO,2-Sep-16,Sand,NO3,Periplaneta.australasiae.0-2mm,Periplaneta_australasiae,Instars_I_II,,1.2,0.9,0.3,Ellipsoid,3.141592,0.169645968,0.000169646,0.000186611,0.186610565,0.186610565,#DIV/0!,,,,,,,,,4,N,6,funnel D9,KP,,,,,,,,
Insecta,,Blattodea,Blattodea,Bui Box,Cocos litter,25-Aug-16,Fern,CN2,Periplaneta.australasiae.0-2mm,Periplaneta_australasiae,Instars_I_II,,1.7,1.1,0.3,Ellipsoid,3.141592,0.293738852,0.000293739,0.000323113,0.323112737,0.323112737,#DIV/0!,,,,,,,,,6,D,4,,KP,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.australasiae.2-4mm,Periplaneta_australasiae,Instars_I_II,,2.9,1.7,0.4,Ellipsoid,3.141592,1.032536571,0.001032537,0.00113579,1.135790228,1.135790228,-14,,,,,,,1,Micro,3,A,4,,SG,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.australasiae.2-4mm,Periplaneta_australasiae,Instars_I_II,,3.1,2,0.4,Ellipsoid,3.141592,1.298524693,0.001298525,0.001428377,1.428377163,1.428377163,22,,,,,,,1.8362,Micro,1,D,7,,AP,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.australasiae.2-4mm,Periplaneta_australasiae,Instars_I_II,,3.3,1.8,0.5,Ellipsoid,3.141592,1.55508804,0.001555088,0.001710597,1.710596844,1.710596844,5,,,,,,,1.8,Micro,2,F,5,,SG,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.australasiae.2-4mm,Periplaneta_australasiae,Instars_I_II,,3.4,1.6,0.5,Ellipsoid,3.141592,1.424188373,0.001424188,0.001566607,1.566607211,1.566607211,-4,,,,,,,1.5,Micro,3,J,1,,SG,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.australasiae.2-4mm,Periplaneta_australasiae,Instars_I_II,,3.4,1.8,0.5,Ellipsoid,3.141592,1.60221192,0.001602212,0.001762433,1.762433112,1.762433112,30,,,,,,,2.5,Micro,1,J,7,,SG,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.australasiae.2-4mm,Periplaneta_australasiae,Instars_I_II,,3.6,1.4,0.4,Ellipsoid,3.141592,1.055574912,0.001055575,0.001161132,1.161132403,1.161132403,-25,,,,,,,0.93,Micro,4,F,3,,SG,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.australasiae.2-4mm,Periplaneta_australasiae,Instars_I_II,,3.6,1.6,0.4,Ellipsoid,3.141592,1.206371328,0.001206371,0.001327008,1.327008461,1.327008461,42,,,,,,,2.3,Micro,1,K,3,,SG,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.australasiae.2-4mm,Periplaneta_australasiae,Instars_I_II,,3.7,1.4,0.4,Ellipsoid,3.141592,1.084896437,0.001084896,0.001193386,1.193386081,1.193386081,25,,,,,,,1.6,Micro,3,O,2,,SG,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.australasiae.2-4mm,Periplaneta_australasiae,Instars_I_II,,3.7,2,0.7,Ellipsoid,3.141592,2.712241093,0.002712241,0.002983465,2.983465203,2.983465203,-51,,,,,,,1.971,Micro,1,E,3,,AP,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.australasiae.2-4mm,Periplaneta_australasiae,Instars_I_II,,3.8,1.7,0.6,Ellipsoid,3.141592,2.029468432,0.002029468,0.002232415,2.232415275,2.232415275,-40,,,,,,,1.6,Micro,3,M,4,,SG,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.australasiae.2-4mm,Periplaneta_australasiae,Instars_I_II,,3.8,1.5,0.5,Ellipsoid,3.141592,1.4922562,0.001492256,0.001641482,1.64148182,1.64148182,3,,,,,,,1.7,Micro,3,N,2,,SG,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.australasiae.2-4mm,Periplaneta_australasiae,Instars_I_II,,3.8,2,0.4,Ellipsoid,3.141592,1.591739947,0.00159174,0.001750914,1.750913941,1.750913941,17,,,,,,,2.1094,Micro,1,E,3,,AP,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.australasiae.2-4mm,Periplaneta_australasiae,Instars_I_II,,3.9,2,0.7,Ellipsoid,3.141592,2.85884872,0.002858849,0.003144734,3.144733592,3.144733592,-42,,,,,,,2.2071,Micro,1,A,4,,AP,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.australasiae.2-4mm,Periplaneta_australasiae,Instars_I_II,,3.9,1.8,0.5,Ellipsoid,3.141592,1.83783132,0.001837831,0.002021614,2.021614452,2.021614452,3,,,,,,,2.0831,Micro,1,A,4,,AP,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.australasiae.2-4mm,Periplaneta_australasiae,Instars_I_II,,4,1.9,0.5,Ellipsoid,3.141592,1.989674933,0.001989675,0.002188642,2.188642427,2.188642427,-4,,,,,,,2.1,Micro,4,C,7,,SG,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.australasiae.4-6mm,Periplaneta_australasiae,Instars_I_II,,4,1.5,0.8,Ellipsoid,3.141592,2.5132736,0.002513274,0.002764601,2.76460096,2.76460096,-28,,,,,,,2.166,Micro,4,A,3,,AP,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.australasiae.4-6mm,Periplaneta_australasiae,Instars_I_II,,4.1,2,0.9,Ellipsoid,3.141592,3.86415816,0.003864158,0.004250574,4.250573976,4.250573976,-109,,,,,,,2.0344,Micro,1,D,7,,AP,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.australasiae.4-6mm,Periplaneta_australasiae,Instars_I_II,,4.3,2,1,Ellipsoid,3.141592,4.502948533,0.004502949,0.004953243,4.953243387,4.953243387,-121,,,,,,,2.2403,Micro,1,L,3,,AP,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.australasiae.4-6mm,Periplaneta_australasiae,Instars_I_II,,4.4,2.4,0.6,Ellipsoid,3.141592,3.317521152,0.003317521,0.003649273,3.649273267,3.649273267,-33,,,,,,,2.7431,Micro,4,I,4,,AP,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.australasiae.4-6mm,Periplaneta_australasiae,Instars_I_II,,4.6,2,0.8,Ellipsoid,3.141592,3.853686187,0.003853686,0.004239055,4.239054805,4.239054805,3,,,,,,,4.373,Micro,1,K,9,,AP,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.australasiae.4-6mm,Periplaneta_australasiae,Instars_I_II,,5,2.3,1.1,Ellipsoid,3.141592,6.623523133,0.006623523,0.007285875,7.285875447,7.285875447,-24,,,,,,,5.891,Micro,1,H,5,,RY,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.australasiae.4-6mm,Periplaneta_australasiae,Instars_I_II,,5,2.3,1.1,Ellipsoid,3.141592,6.623523133,0.006623523,0.007285875,7.285875447,7.285875447,-27,,,,,,,5.7566,Micro,1,H,5,,RY,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.australasiae.4-6mm,Periplaneta_australasiae,Instars_I_II,,5,2.5,1,Ellipsoid,3.141592,6.544983333,0.006544983,0.007199482,7.199481667,7.199481667,-12,,,,,,,6.4547,Micro,4,L,6,,RY,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.australasiae.4-6mm,Periplaneta_australasiae,Instars_I_II,,5.1,2.3,1.2,Ellipsoid,3.141592,7.370174832,0.007370175,0.008107192,8.107192315,8.107192315,-26,,,,,,,6.4218,Micro,1,H,5,,RY,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.australasiae.6-8mm,Periplaneta_australasiae,Instars_I_II,,5.9,2.3,1.4,Ellipsoid,3.141592,9.947327469,0.009947327,0.01094206,10.94206022,10.94206022,-16,,,,,,,9.4431,Micro,1,H,5,,RY,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.australasiae.6-8mm,Periplaneta_australasiae,Instars_I_II,,6,3.8,1.5,Ellipsoid,3.141592,17.9070744,0.017907074,0.019697782,19.69778184,19.69778184,-11,,,,,,,17.7297,Micro,3,A,4,,RY,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.australasiae.6-8mm,Periplaneta_australasiae,Instars_I_II,,6.1,3,1.5,Ellipsoid,3.141592,14.3727834,0.014372783,0.015810062,15.81006174,15.81006174,-40,,,,,,,11.2823,Micro,3,H,7,,RY,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.australasiae.6-8mm,Periplaneta_australasiae,Instars_I_II,,6.1,3.8,2,Ellipsoid,3.141592,24.27403419,0.024274034,0.026701438,26.70143761,26.70143761,-52,,,,,,,17.6057,Micro,3,H,7,,RY,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.australasiae.6-8mm,Periplaneta_australasiae,Instars_I_II,,6.2,3.1,1.5,Ellipsoid,3.141592,15.09534956,0.01509535,0.016604885,16.60488452,16.60488452,-23,,,,,,,13.4739,Micro,1,J,7,,RY,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.australasiae.6-8mm,Periplaneta_australasiae,Instars_I_II,,6.5,2.9,1.6,Ellipsoid,3.141592,15.79173579,0.015791736,0.017370909,17.37090937,17.37090937,-65,,,,,,,10.5075,Micro,3,E,7,,RY,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.australasiae.6-8mm,Periplaneta_australasiae,Instars_I_II,,6.6,3,2,Ellipsoid,3.141592,20.7345072,0.020734507,0.022807958,22.80795792,22.80795792,-49,,,,,,,15.3342,Micro,3,G,1,,RY,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.australasiae.6-8mm,Periplaneta_australasiae,Instars_I_II,,6.6,3.8,1.6,Ellipsoid,3.141592,21.0109673,0.021010967,0.023112064,23.11206403,23.11206403,-74,,,,,,,13.2611,Micro,4,D,8,,RY,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.australasiae.6-8mm,Periplaneta_australasiae,Instars_I_II,,6.7,1.9,1.7,Ellipsoid,3.141592,11.33119875,0.011331199,0.012464319,12.46431862,12.46431862,-61,,,,,,,7.7355,Micro,2,B,8,,RY,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.australasiae.6-8mm,Periplaneta_australasiae,Instars_I_II,,6.7,3.3,2.3,Ellipsoid,3.141592,26.626563,0.026626563,0.029289219,29.2892193,29.2892193,-57,,,,,,,18.6148,Micro,3,N,6,,RY,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.australasiae.6-8mm,Periplaneta_australasiae,Instars_I_II,,6.8,2.5,1.5,Ellipsoid,3.141592,13.351766,0.013351766,0.014686943,14.6869426,14.6869426,-36,,,,,,,10.8113,Micro,1,H,5,,RY,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.australasiae.6-8mm,Periplaneta_australasiae,Instars_I_II,,6.8,3.1,1.6,Ellipsoid,3.141592,17.65993583,0.017659936,0.019425929,19.42592941,19.42592941,-59,,,,,,,12.2323,Micro,1,J,7,,RY,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.australasiae.6-8mm,Periplaneta_australasiae,Instars_III_IV_V,,7.1,2.8,1.6,Ellipsoid,3.141592,16.65462639,0.016654626,0.018320089,18.32008903,18.32008903,-6,,,,,,,17.2607,Micro,4,L,6,,RY,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.australasiae.6-8mm,Periplaneta_australasiae,Instars_III_IV_V,,7.5,3.9,2,Ellipsoid,3.141592,30.630522,0.030630522,0.033693574,33.6935742,33.6935742,-18,,,,,,,28.6745,Micro,3,A,4,,RY,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.australasiae.6-8mm,Periplaneta_australasiae,Instars_III_IV_V,,7.7,3.9,1.9,Ellipsoid,3.141592,29.87496912,0.029874969,0.032862466,32.86246604,32.86246604,-51,,,,,,,21.7968,Micro,3,D,4,,RY,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.australasiae.6-8mm,Periplaneta_australasiae,Instars_III_IV_V,,7.8,3,1.8,Ellipsoid,3.141592,22.05397584,0.022053976,0.024259373,24.25937342,24.25937342,-106,,,,,,,11.7648,Micro,1,J,7,,RY,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.australasiae.6-8mm,Periplaneta_australasiae,Instars_III_IV_V,,7.9,3.9,1.9,Ellipsoid,3.141592,30.65094235,0.030650942,0.033716037,33.71603658,33.71603658,-35,,,,,,,24.9859,Micro,1,J,7,,RY,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.australasiae.8-10mm,Periplaneta_australasiae,Instars_I_II,,8,2.5,2.2,Ellipsoid,3.141592,23.03834133,0.023038341,0.025342175,25.34217547,25.34217547,-62,,,,,,,15.6526,Micro,2,B,8,,RY,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.australasiae.8-10mm,Periplaneta_australasiae,Instars_III_IV_V,,8,4,1.9,Ellipsoid,3.141592,31.83479893,0.031834799,0.035018279,35.01827883,35.01827883,-40,,,,,,,24.974,Micro,1,J,7,,RY,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.australasiae.8-10mm,Periplaneta_australasiae,Instars_III_IV_V,,8.1,3.5,1.8,Ellipsoid,3.141592,26.71923996,0.02671924,0.029391164,29.39116396,29.39116396,-93,,,,,,,15.2646,Micro,4,C,7,,RY,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.australasiae.8-10mm,Periplaneta_australasiae,Instars_III_IV_V,,8.1,4,1.5,Ellipsoid,3.141592,25.4468952,0.025446895,0.027991585,27.99158472,27.99158472,-5,,,,,,,26.6711,Micro,4,L,1,,RY,,,,,,,,
Insecta,,Blattodea,Blattodea,Fogging,Asplenium,not listed,Eastern,Aspl 2,Periplaneta.australasiae.8-10mm,Periplaneta_australasiae,Instars_III_IV_V,,8.3,3.7,1.5,Ellipsoid,3.141592,24.11957258,0.024119573,0.02653153,26.53152984,26.53152984,-33,,,,,,,20,big scale,4,B,6,,KP,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.australasiae.8-10mm,Periplaneta_australasiae,Instars_III_IV_V,,8.5,4,2.8,Ellipsoid,3.141592,49.84659307,0.049846593,0.054831252,54.83125237,54.83125237,-71,,,,,,,32.0056,Micro,1,J,7,,RY,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.australasiae.8-10mm,Periplaneta_australasiae,Instars_III_IV_V,,8.5,3.4,1.9,Ellipsoid,3.141592,28.75080279,0.028750803,0.031625883,31.62588307,31.62588307,-6,,,,,,,29.9541,Micro,1,H,5,,RY,,,,,,,,
Insecta,,Blattodea,Blattodea,Fogging,CN,26-Aug-16,Whippoorwill,CN5,Periplaneta.australasiae.8-10mm,Periplaneta_australasiae,Instars_III_IV_V,,8.5,4.6,2.1,Ellipsoid,3.141592,42.99268652,0.042992687,0.047291955,47.29195517,47.29195517,-58,,,,,,,30,big scale,5,H,1,,KP,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.australasiae.8-10mm,Periplaneta_australasiae,Instars_III_IV_V,,8.6,4.9,1.5,Ellipsoid,3.141592,33.09667172,0.033096672,0.036406339,36.40633889,36.40633889,-25,,,,,,,29.063,Micro,4,C,7,,RY,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.australasiae.8-10mm,Periplaneta_australasiae,Instars_III_IV_V,,9,4.6,2,Ellipsoid,3.141592,43.3539696,0.04335397,0.047689367,47.68936656,47.68936656,-21,,,,,,,39.2964,Micro,2,E,7,,RY,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.australasiae.8-10mm,Periplaneta_australasiae,Instars_III_IV_V,,9.2,4.8,2.5,Ellipsoid,3.141592,57.8052928,0.057805293,0.063585822,63.58582208,63.58582208,24,,,,,,,84,METTLER AJ100,4,L,6,,RY,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.australasiae.8-10mm,Periplaneta_australasiae,Instars_III_IV_V,,9.3,4.8,2.9,Ellipsoid,3.141592,67.78298899,0.067782989,0.074561288,74.56128789,74.56128789,21,,,,,,,93.8,METTLER AJ100,1,P,2,,RY,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.australasiae.8-10mm,Periplaneta_australasiae,Instars_III_IV_V,,9.6,5.2,2,Ellipsoid,3.141592,52.27609088,0.052276091,0.0575037,57.50369997,57.50369997,-38,,,,,,,41.5519,Micro,2,E,7,,RY,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.australasiae.8-10mm,Periplaneta_australasiae,Instars_III_IV_V,,9.8,4.8,2.7,Ellipsoid,3.141592,66.50121946,0.066501219,0.073151341,73.1513414,73.1513414,-39,,,,,,,52.6721,Micro,2,E,7,,RY,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.australasiae.8-10mm,Periplaneta_australasiae,Instars_III_IV_V,,9.9,5.1,2,Ellipsoid,3.141592,52.87299336,0.052872993,0.058160293,58.1602927,58.1602927,-33,,,,,,,43.7114,Micro,4,C,7,,RY,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.australasiae.10-12mm,Periplaneta_australasiae,Instars_III_IV_V,,10,4.8,2.1,Ellipsoid,3.141592,52.7787456,0.052778746,0.05805662,58.05662016,58.05662016,-22,,,,,,,47.5,Micro,1,I,5,changed height after re-measuring: original was 1.4mm,KP,,,,,,,,
Insecta,,Blattodea,Blattodea,Fogging,PF,7-Sep-16,Cooper,PF2,Periplaneta.australasiae.10-12mm,Periplaneta_australasiae,Instars_III_IV_V,,10,4.7,2.4,Ellipsoid,3.141592,59.0619296,0.05906193,0.064968123,64.96812256,64.96812256,-8,,,,,,,60,big scale,1,P,2,,KP,,,,,,,,
Insecta,,Blattodea,Blattodea,Fogging,CN,29-Sep-16,Cooper,CN5,Periplaneta.australasiae.10-12mm,Periplaneta_australasiae,Instars_III_IV_V,,10.1,4,1.7,Ellipsoid,3.141592,35.96075643,0.035960756,0.039556832,39.55683207,39.55683207,1,,,,,,,40,big scale,5,J,5,,KP,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.australasiae.10-12mm,Periplaneta_australasiae,Instars_III_IV_V,,10.3,5.9,3,Ellipsoid,3.141592,95.45727292,0.095457273,0.105003,105.0030002,105.0030002,-11,,,,,,,95,METTLER AJ100,2,B,7,,RY,,,,,,,,
Insecta,,Blattodea,Blattodea,Fogging,CN,15-Sep-16,Paradise,CN3,Periplaneta.australasiae.10-12mm,Periplaneta_australasiae,Instars_III_IV_V,,10.3,6.2,2.1,Ellipsoid,3.141592,70.21772279,0.070217723,0.077239495,77.23949507,77.23949507,3,,,,,,,80,big scale,5,D,8,,KP,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.australasiae.10-12mm,Periplaneta_australasiae,Instars_III_IV_V,,10.7,4.5,2.4,Ellipsoid,3.141592,60.50706192,0.060507062,0.066557768,66.55776811,66.55776811,-29,,,,,,,51.4299,Micro,2,E,7,,RY,,,,,,,,
Insecta,,Blattodea,Blattodea,Fogging,Cocos,21-Aug-16,Kaula,Cocos 2,Periplaneta.australasiae.10-12mm,Periplaneta_australasiae,Instars_III_IV_V,,10.7,5.2,2,Ellipsoid,3.141592,58.26605963,0.05826606,0.064092666,64.09266559,64.09266559,-60,,,,,,,40,big scale,3,B,5,,KP,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.australasiae.10-12mm,Periplaneta_australasiae,Instars_III_IV_V,,11,4.2,2.4,Ellipsoid,3.141592,58.05662016,0.05805662,0.063862282,63.86228218,63.86228218,-85,,,,,,,34.6,Micro,1,I,7,changed height after re-measuring: original was 1.5mm,KP,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.australasiae.10-12mm,Periplaneta_australasiae,Instars_III_IV_V,,11.1,4.6,2.3,Ellipsoid,3.141592,61.49038022,0.06149038,0.067639418,67.63941824,67.63941824,-17,,,,,,,57.7,METTLER AJ100,2,A,6,,RY,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.australasiae.12-15mm,Periplaneta_australasiae,Instars_III_IV_V,,12.1,5.2,2.9,Ellipsoid,3.141592,95.54000151,0.095540002,0.105094002,105.0940017,105.0940017,-10,,,,,,,95.6,METTLER AJ100,2,A,6,,RY,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.australasiae.12-15mm,Periplaneta_australasiae,Instars_III_IV_V,,12.2,6.9,2.7,Ellipsoid,3.141592,119.0066466,0.119006647,0.130907311,130.9073112,130.9073112,24,,,,,,,172.2,METTLER AJ100,2,F,9,re-measured height: original height 4.3,RY,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.australasiae.12-15mm,Periplaneta_australasiae,Instars_III_IV_V,,12.6,4.5,2.1,Ellipsoid,3.141592,62.34489324,0.062344893,0.068579383,68.57938256,68.57938256,16,,,,,,,81.4,METTLER AJ100,2,B,8,,RY,,,,,,,,
Insecta,,Blattodea,Blattodea,Fogging,PG,29-Sep-16,Cooper,PG Fog 2,Periplaneta.australasiae.12-15mm,Periplaneta_australasiae,Instars_III_IV_V,,12.6,5,2,Ellipsoid,3.141592,65.973432,0.065973432,0.072570775,72.5707752,72.5707752,9,,,,,,,80,big scale,2,B,7,,KP,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.australasiae.12-15mm,Periplaneta_australasiae,Instars_III_IV_V,,12.7,7,2.5,Ellipsoid,3.141592,116.3698037,0.116369804,0.128006784,128.006784,128.006784,-5,,,,,,,121.6,METTLER AJ100,2,A,7,,RY,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.australasiae.12-15mm,Periplaneta_australasiae,Instars_III_IV_V,,13.1,6.9,2.4,Ellipsoid,3.141592,113.5874004,0.1135874,0.12494614,124.9461404,124.9461404,-4,,,,,,,119.9,METTLER AJ100,1,J,9,,RY,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.australasiae.12-15mm,Periplaneta_australasiae,Instars_III_IV_V,,13.1,5.4,1.5,Ellipsoid,3.141592,55.55905452,0.055559055,0.06111496,61.11495997,61.11495997,15,,,,,,,71.5,METTLER AJ100,3,P,7,Partly Broken,RY,,,,,,,,
Insecta,,Blattodea,Blattodea,Fogging,CN,15-Sep-16,Paradise,CN3,Periplaneta.australasiae.12-15mm,Periplaneta_australasiae,Instars_III_IV_V,,13.8,7.1,2.5,Ellipsoid,3.141592,128.2554934,0.128255493,0.141081043,141.0810427,141.0810427,26,,,,,,,190,big scale,3,A,5,,KP,,,,,,,,
Insecta,,Blattodea,Blattodea,,,,,,Periplaneta.australasiae.12-15mm,Periplaneta_australasiae,Instars_III_IV_V,,14.1,7,2.8,Ellipsoid,3.141592,144.7017275,0.144701728,0.1591719,159.1719003,159.1719003,38,,,,,,,257.7,METTLER AJ100,2,B,7,re-measured height: original was 4.2,RY,,,,,,,,
